Mkt Al	Orig	Dest	Miles	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Ops/Week	Seats	Seats/ Dep	ASMs
UA	ORD	PIA	130	5	5	5	5	5	5	5	35	1750	50	227500
UA	ORD	PIT	412	6	5	6	6	6	5	6	40	5095	127.375	2099140
UA	ORD	PLS	1662	0	0	0	0	0	1	0	1	179	179	297498
UA	ORD	PNS	794	1	1	1	1	1	1	1	7	1162	166	922628
UA	ORD	PSP	1652	1	1	1	1	1	1	1	7	1130	161.429	1866760
UA	ORD	PUJ	1980	1	1	1	1	1	2	1	8	1432	179	2835360
UA	ORD	PVD	849	2	2	2	2	2	2	2	14	1064	76	903336
UA	ORD	PVR	1782	1	1	1	1	1	1	1	7	1050	150	1871100
UA	ORD	PWM	900	2	2	2	2	2	2	2	14	1614	115.286	1452600
UA	ORD	RAP	780	1	1	1	1	1	1	1	7	496	70.857	386880
UA	ORD	RDU	647	4	4	4	4	4	4	4	28	4908	175.286	3175476
UA	ORD	RIC	642	4	3	3	4	4	3	4	25	2360	94.4	1515120
UA	ORD	RNO	1671	1	1	1	1	1	1	1	7	882	126	1473822
UA	ORD	ROA	531	3	3	3	3	3	3	3	21	1190	56.667	631890
UA	ORD	ROC	528	4	4	4	4	4	3	4	27	2948	109.185	1556544
UA	ORD	RSW	1120	4	4	4	4	4	4	4	28	5042	180.071	5647040
UA	ORD	SAN	1723	5	5	5	5	5	4	5	34	6653	195.676	11463119
UA	ORD	SAT	1041	3	3	3	3	3	2	3	20	2593	129.65	2699313
UA	ORD	SAV	773	3	3	3	3	3	3	3	21	2764	131.619	2136572
UA	ORD	SBN	84	8	8	8	8	8	7	8	55	2816	51.2	236544
UA	ORD	SCE	527	5	5	5	5	5	5	5	35	1750	50	922250
UA	ORD	SDF	286	5	5	5	5	5	5	5	35	2270	64.857	649220
UA	ORD	SEA	1721	4	4	4	4	4	3	3	26	4590	176.538	7899390
UA	ORD	SFO	1846	11	10	10	11	11	10	11	74	15261	206.23	28171806
UA	ORD	SGF	438	4	3	3	4	4	3	4	25	1250	50	547500
UA	ORD	SJC	1829	1	1	1	1	1	1	1	7	1002	143.143	1832658
UA	ORD	SJD	1807	1	1	1	1	1	1	1	7	1162	166	2099734
UA	ORD	SJO	2214	0	0	0	0	0	1	0	1	166	166	367524
UA	ORD	SJU	2072	2	2	2	2	2	2	2	14	2800	200	5801600
UA	ORD	SLC	1249	3	2	2	3	3	2	3	18	2254	125.222	2815246
UA	ORD	SLN	559	1	1	1	1	1	1	1	7	350	50	195650
UA	ORD	SMF	1781	3	3	3	3	3	3	3	21	3668	174.667	6532708
UA	ORD	SNA	1726	3	3	3	3	3	2	3	20	2760	138	4763760
UA	ORD	SRQ	1050	2	2	2	2	2	2	2	14	2196	156.857	2305800
UA	ORD	STL	258	8	8	8	8	8	8	8	56	3892	69.5	1004136
UA	ORD	STT	2116	0	0	0	0	0	1	1	2	332	166	702512
UA	ORD	SUX	436	1	1	1	1	1	1	1	7	350	50	152600
UA	ORD	SXM	2203	0	0	0	0	0	1	1	2	332	166	731396
UA	ORD	SYR	607	3	3	3	3	3	3	3	21	2066	98.381	1254062
UA	ORD	TLV	6180	1	1	0	1	0	1	0	4	972	243	6006960
UA	ORD	TPA	1012	4	3	3	4	4	4	4	26	4580	176.154	4634960
UA	ORD	TUL	585	3	3	3	3	3	3	3	21	1596	76	933660
UA	ORD	TUS	1437	2	2	2	2	2	2	2	14	980	70	1408260
UA	ORD	TVC	224	6	6	6	6	6	5	6	41	3027	73.829	678048
UA	ORD	TYS	475	5	5	5	5	5	5	5	35	1890	54	897750
UA	ORD	UVF	2528	0	0	0	0	0	1	0	1	126	126	318528
UA	ORD	XNA	522	4	4	4	4	4	4	4	28	1400	50	730800
UA	ORD	YOW	654	3	3	3	3	3	3	3	21	1596	76	1043784
UA	ORD	YQB	880	1	1	1	1	1	1	1	7	532	76	468160
UA	ORD	YUL	747	2	2	2	2	2	2	2	14	1064	76	794808
UA	ORD	YVR	1764	1	1	1	1	1	1	1	7	1162	166	2049768
UA	ORD	YWG	707	1	1	1	1	1	1	1	7	532	76	376124
UA	ORD	YYC	1385	1	1	1	1	1	1	1	7	882	126	1221570
UA	ORD	YYZ	437	6	6	6	6	6	5	6	41	4499	109.732	1966063
UA	ORD	ZRH	4443	1	1	1	1	1	1	1	7	1169	167	5193867
UA	ORF	DEN	1552	1	1	1	1	1	1	1	7	1162	166	1803424
UA	ORF	EWR	284	4	4	4	4	4	2	4	26	2424	93.231	688416
UA	ORF	IAD	157	4	4	4	4	4	4	4	28	2000	71.429	314000
UA	ORF	IAH	1201	1	1	1	1	1	1	1	7	490	70	588490
UA	ORF	ORD	717	2	2	2	2	2	2	2	14	2135	152.5	1530795
UA	OTH	SFO	412	1	1	1	1	1	1	1	7	490	70	201880
UA	PBI	DEN	1679	1	1	1	1	1	1	1	7	1253	179	2103787
UA	PBI	EWR	1024	9	9	9	9	9	7	9	61	10157	166.508	10400768
UA	PBI	IAD	859	1	1	1	1	1	1	1	7	1055	150.714	906245
UA	PBI	IAH	956	2	2	2	2	2	2	2	14	2415	172.5	2308740
UA	PBI	ORD	1144	1	1	1	1	1	1	1	7	1132	161.714	1295008
UA	PDX	DEN	992	5	4	5	5	5	4	5	33	5763	174.636	5716896
UA	PDX	EWR	2433	1	1	1	1	1	1	1	7	1175	167.857	2858775
UA	PDX	IAD	2327	1	1	1	1	1	1	1	7	1253	179	2915731
UA	PDX	IAH	1825	2	2	2	2	2	2	2	14	2335	166.786	4261375
UA	PDX	ORD	1739	3	3	3	3	3	3	3	21	3571	170.048	6209969
UA	PDX	SFO	550	6	6	5	5	6	5	6	39	6227	159.667	3424850
UA	PHL	DEN	1557	3	3	3	3	3	3	3	21	3626	172.667	5645682
UA	PHL	IAD	134	3	3	3	3	2	3	3	20	1296	64.8	173664
UA	PHL	IAH	1324	3	3	3	3	3	3	3	21	3759	179	4976916
UA	PHL	ORD	678	5	5	5	5	5	4	5	34	5554	163.353	3765612
UA	PHL	SFO	2521	2	2	2	2	2	2	2	14	2324	166	5858804
UA	PHX	DEN	602	8	6	7	8	8	6	8	51	9524	186.745	5733448
UA	PHX	EWR	2133	5	5	5	5	5	5	3	33	5707	172.939	12173031
UA	PHX	IAD	1956	2	2	3	3	3	2	3	18	3222	179	6302232
UA	PHX	IAH	1009	6	5	5	6	5	5	6	38	6802	179	6863218
UA	PHX	LAX	370	4	4	4	4	3	3	4	26	3037	116.808	1123690
UA	PHX	ORD	1440	6	5	5	6	6	5	5	38	7141	187.921	10283040
UA	PHX	SFO	651	4	4	5	5	5	4	5	32	5325	166.406	3466575
UA	PIA	DEN	793	1	1	1	1	1	1	1	7	490	70	388570
UA	PIA	ORD	130	5	5	5	5	5	5	5	35	1750	50	227500
UA	PIB	IAH	372	2	1	2	2	2	1	2	12	600	50	223200
UA	PIR	DEN	385	3	1	1	3	3	2	3	16	800	50	308000
UA	PIT	DEN	1290	3	3	3	3	3	3	3	21	3399	161.857	4384710
UA	PIT	EWR	319	8	8	8	8	8	5	8	53	3930	74.151	1253670
UA	PIT	IAD	183	4	4	4	4	4	4	4	28	2933	104.75	536739
UA	PIT	IAH	1117	3	3	3	3	3	3	3	21	3094	147.333	3455998
UA	PIT	ORD	412	6	5	6	6	6	5	6	40	5095	127.375	2099140
UA	PIT	SFO	2253	2	1	1	2	2	1	2	11	1839	167.182	4143267
UA	PNS	DEN	1179	1	1	1	1	1	1	1	7	520	74.286	613080
UA	PNS	IAH	489	5	4	4	5	5	5	5	33	2475	75	1210275
UA	PNS	ORD	794	1	1	1	1	1	1	1	7	1162	166	922628
UA	PRC	DEN	558	2	2	2	2	2	2	2	14	700	50	390600
UA	PRC	LAX	346	1	1	1	1	1	1	1	7	350	50	121100
UA	PSC	DEN	853	2	2	2	2	2	2	2	14	1372	98	1170316
UA	PSC	SFO	620	2	2	2	2	2	2	2	14	1022	73	633640
UA	PSP	DEN	776	5	5	5	5	5	5	5	35	4072	116.343	3159872
UA	PSP	IAH	1269	1	0	1	1	1	1	1	6	456	76	578664
UA	PSP	LAX	110	1	1	2	2	2	1	2	11	776	70.545	85360
UA	PSP	ORD	1652	1	1	1	1	1	1	1	7	1253	179	2069956
UA	PSP	SFO	421	5	5	5	5	5	5	5	35	3164	90.4	1332044
UA	PVD	IAD	372	3	2	2	2	3	2	3	17	890	52.353	331080
UA	PVD	ORD	849	2	2	2	2	2	2	2	14	1064	76	903336
UA	PWM	DEN	1782	1	1	1	1	1	1	1	7	1082	154.571	1928124
UA	PWM	EWR	284	4	4	4	4	4	2	4	26	2197	84.5	623948
UA	PWM	IAD	494	4	3	3	4	4	3	4	25	1432	57.28	707408
UA	PWM	ORD	900	2	2	2	2	2	2	2	14	1654	118.143	1488600
UA	RAP	DEN	301	8	7	7	8	8	6	8	52	4166	80.115	1253966
UA	RAP	ORD	780	1	1	1	1	1	1	1	7	490	70	382200
UA	RDD	DEN	932	1	1	1	1	1	1	1	7	490	70	456680
UA	RDD	LAX	501	1	1	1	1	1	1	1	7	490	70	245490
UA	RDD	SFO	199	3	3	3	3	3	3	3	21	1330	63.333	264670
UA	RDM	DEN	899	2	2	2	2	2	2	2	14	2324	166	2089276
UA	RDM	LAX	726	1	1	1	1	1	1	1	7	490	70	355740
UA	RDM	SFO	462	3	3	3	3	3	3	3	21	2594	123.524	1198428
UA	RDU	DEN	1436	2	2	2	2	2	2	2	14	2337	166.929	3355932
UA	RDU	EWR	416	6	6	6	6	6	4	5	39	5825	149.359	2423200
UA	RDU	IAD	224	4	4	4	4	4	4	4	28	3877	138.464	868448
UA	RDU	IAH	1043	3	2	3	3	3	3	3	20	2801	140.05	2921443
UA	RDU	ORD	647	4	4	4	4	4	4	4	28	4999	178.536	3234353
UA	RDU	SFO	2400	3	3	2	2	3	2	3	18	2988	166	7171200
UA	RIC	DEN	1482	1	1	1	1	1	1	1	7	1162	166	1722084
UA	RIC	EWR	278	5	5	5	5	5	4	5	34	2038	59.941	566564
UA	RIC	IAD	99	4	4	4	4	4	4	4	28	1520	54.286	150480
UA	RIC	IAH	1157	2	2	2	2	2	2	2	14	1016	72.571	1175512
UA	RIC	ORD	642	4	3	3	4	4	3	4	25	2360	94.4	1515120
UA	RIW	DEN	296	2	2	2	2	2	2	2	14	700	50	207200
UA	RKS	DEN	260	2	2	2	2	2	2	2	14	700	50	182000
UA	RNO	DEN	804	3	3	3	3	3	3	3	21	3166	150.762	2545464
UA	RNO	LAX	390	2	2	2	2	2	2	2	14	980	70	382200
UA	RNO	ORD	1671	1	1	1	1	1	1	1	7	882	126	1473822
UA	RNO	SFO	192	6	6	6	6	6	6	6	42	3860	91.905	741120
UA	ROA	IAD	177	4	4	4	4	4	3	4	27	1370	50.741	242490
UA	ROA	ORD	531	3	3	3	3	3	3	3	21	1190	56.667	631890
UA	ROC	EWR	246	3	3	3	3	3	3	3	21	1310	62.381	322260
UA	ROC	IAD	289	4	3	4	4	4	3	4	26	1482	57	428298
UA	ROC	ORD	528	4	4	4	4	4	3	4	27	2948	109.185	1556544
UA	RSW	CLE	1025	1	0	1	1	1	1	1	6	996	166	1020900
UA	RSW	DEN	1606	2	2	2	2	2	2	2	14	2389	170.643	3836734
UA	RSW	EWR	1068	6	6	6	6	6	5	5	40	6939	173.475	7410852
UA	RSW	IAD	890	1	1	1	1	1	1	1	7	1175	167.857	1045750
UA	RSW	IAH	861	3	3	3	3	3	3	3	21	3603	171.571	3102183
UA	RSW	ORD	1120	4	4	4	4	4	4	4	28	4977	177.75	5574240
UA	RSW	SFO	2481	0	0	0	0	0	1	0	1	166	166	411846
UA	SAF	DEN	303	4	3	3	4	4	3	4	25	1750	70	530250
UA	SAN	DEN	853	6	5	6	6	6	5	6	40	7512	187.8	6407736
UA	SAN	EWR	2425	3	3	3	3	3	3	3	21	3577	170.333	8674225
UA	SAN	IAD	2253	3	3	3	3	3	3	3	21	3681	175.286	8293293
UA	SAN	IAH	1303	5	4	5	5	5	4	5	33	5751	174.273	7493553
UA	SAN	LAX	109	3	3	3	3	3	2	3	20	1509	75.45	164481
UA	SAN	ORD	1723	5	5	5	5	5	4	5	34	6674	196.294	11499302
UA	SAN	SFO	447	7	6	6	7	7	5	7	45	7626	169.467	3408822
UA	SAT	DEN	794	3	3	3	3	3	3	3	21	3294	156.857	2615436
UA	SAT	EWR	1569	2	2	2	2	2	1	2	13	2301	177	3610269
UA	SAT	IAD	1362	2	2	2	2	2	2	2	14	2493	178.071	3395466
UA	SAT	IAH	191	8	8	8	8	8	8	8	56	7444	132.929	1421804
UA	SAT	ORD	1041	3	3	3	3	3	2	3	20	2751	137.55	2863791
UA	SAT	SFO	1482	2	1	1	2	2	1	2	11	770	70	1141140
UA	SAV	DEN	1413	1	1	1	1	1	1	1	7	882	126	1246266
UA	SAV	EWR	708	3	3	3	3	3	2	3	20	3184	159.2	2254272
UA	SAV	IAD	515	3	2	3	3	3	3	3	20	1400	70	721000
UA	SAV	IAH	851	3	3	3	3	3	3	3	21	1482	70.571	1261182
UA	SAV	ORD	773	3	3	3	3	3	3	3	21	2764	131.619	2136572
UA	SBA	DEN	916	2	2	2	2	2	2	2	14	2324	166	2128784
UA	SBA	LAX	89	2	1	1	2	2	2	2	12	840	70	74760
UA	SBA	SFO	262	5	5	5	5	5	5	4	34	3358	98.765	879796
UA	SBN	IAD	505	1	1	1	1	1	1	1	7	490	70	247450
UA	SBN	ORD	84	8	8	8	8	8	7	8	55	2816	51.2	236544
UA	SBP	DEN	932	2	2	2	2	2	2	2	14	1582	113	1474424
UA	SBP	LAX	155	1	1	1	2	2	2	2	11	770	70	119350
UA	SBP	SFO	191	4	4	4	4	4	3	4	27	1812	67.111	346092
UA	SCE	IAD	128	4	3	3	4	4	3	4	25	1250	50	160000
UA	SCE	ORD	527	5	5	5	5	5	5	5	35	1750	50	922250
UA	SDF	DEN	1023	2	2	2	2	2	2	2	14	1876	134	1919148
UA	SDF	EWR	642	3	3	3	3	3	3	3	21	1596	76	1024632
UA	SDF	IAD	451	2	2	2	2	2	2	2	14	1022	73	460922
UA	SDF	IAH	788	3	3	3	3	3	3	3	21	1470	70	1158360
UA	SDF	ORD	286	5	5	5	5	5	5	5	35	2270	64.857	649220
UA	SEA	DEN	1024	5	4	5	5	5	4	5	33	5479	166.03	5610496
UA	SEA	EWR	2401	2	2	2	2	2	2	2	14	2493	178.071	5985693
UA	SEA	IAD	2306	1	1	1	1	1	1	1	7	1162	166	2679572
UA	SEA	IAH	1874	3	3	3	3	3	3	3	21	3353	159.667	6283522
UA	SEA	LAX	954	3	2	2	3	3	3	3	19	1890	99.474	1803060
UA	SEA	ORD	1721	4	4	4	4	4	3	3	26	4590	176.538	7899390
UA	SEA	SFO	679	8	7	7	7	8	6	8	51	7690	150.784	5221510
UA	SFO	ABQ	896	2	1	2	2	2	1	2	12	1212	101	1085952
UA	SFO	ACV	250	4	4	4	4	4	4	4	28	1820	65	455000
UA	SFO	AKL	6516	1	1	1	1	1	1	1	7	1932	276	12588912
UA	SFO	ATL	2139	2	2	2	2	2	2	2	14	2324	166	4971036
UA	SFO	AUS	1504	5	4	4	5	5	4	4	31	4806	155.032	7228224
UA	SFO	BFL	239	2	2	2	2	2	2	2	14	1022	73	244258
UA	SFO	BNA	1968	3	2	2	3	3	2	3	18	2876	159.778	5659968
UA	SFO	BNE	7063	1	1	1	1	1	1	1	7	1932	276	13645716
UA	SFO	BOI	522	4	4	4	4	4	4	4	28	3024	108	1578528
UA	SFO	BOS	2704	5	4	4	5	5	4	5	32	5656	176.75	15293824
UA	SFO	BUR	326	6	6	6	6	6	6	6	42	5318	126.619	1733668
UA	SFO	BWI	2457	2	1	1	2	2	1	2	11	1917	174.273	4710069
UA	SFO	BZN	807	1	1	1	1	1	1	1	7	490	70	395430
UA	SFO	CDG	5583	1	1	1	1	1	1	1	7	1932	276	10786356
UA	SFO	CLE	2161	2	2	2	2	2	2	2	14	2363	168.786	5106443
UA	SFO	CMH	2121	1	1	1	1	1	1	1	7	882	126	1870722
UA	SFO	CUN	2408	2	2	2	2	2	3	2	15	2685	179	6465480
UA	SFO	DCA	2442	2	2	2	2	2	2	2	14	2324	166	5675208
UA	SFO	DEN	967	9	9	9	9	9	9	9	63	12057	191.381	11659119
UA	SFO	DFW	1464	2	2	2	2	2	2	2	14	2324	166	3402336
UA	SFO	DTW	2079	1	1	1	1	1	1	1	7	882	126	1833678
UA	SFO	EUG	451	3	3	3	3	3	3	3	21	3422	162.952	1543322
UA	SFO	EWR	2565	10	10	10	10	10	9	10	69	15329	222.159	39318885
UA	SFO	FAT	158	4	4	4	4	4	4	4	28	1680	60	265440
UA	SFO	FLL	2583	2	1	1	2	2	2	2	12	2044	170.333	5279652
UA	SFO	FRA	5699	2	2	2	2	2	2	2	14	3731	266.5	21262969
UA	SFO	GEG	732	2	2	2	2	2	2	2	14	1022	73	748104
UA	SFO	HKG	6927	2	2	2	2	2	2	2	14	4900	350	33942300
UA	SFO	HND	5161	1	1	1	1	1	1	1	7	1932	276	9971052
UA	SFO	HNL	2399	4	4	4	4	4	4	4	28	7889	281.75	18925711
UA	SFO	IAD	2419	8	7	7	8	8	7	8	53	11476	216.528	27760444
UA	SFO	IAH	1635	10	10	10	10	10	10	10	70	14576	208.229	23831760
UA	SFO	ICN	5659	2	2	2	2	2	2	2	14	3598	257	20361082
UA	SFO	IND	1944	2	1	1	2	2	1	2	11	1546	140.545	3005424
UA	SFO	KIX	5413	1	1	1	1	1	1	1	7	1932	276	10457916
UA	SFO	KOA	2367	1	1	1	1	1	2	1	8	2714	339.25	6424038
UA	SFO	LAS	414	8	8	8	7	8	8	8	55	9468	172.145	3919752
UA	SFO	LAX	337	9	9	11	11	10	9	9	68	11263	165.632	3795631
UA	SFO	LHR	5368	2	2	2	2	2	2	2	14	3864	276	20741952
UA	SFO	LIH	2447	1	1	1	1	1	2	1	8	1328	166	3249616
UA	SFO	LIR	2946	0	0	0	0	0	1	0	1	166	166	489036
UA	SFO	MCI	1498	1	1	1	1	1	1	1	7	882	126	1321236
UA	SFO	MCO	2445	3	3	3	3	3	3	3	21	3733	177.762	9127185
UA	SFO	MEL	7853	1	1	1	1	1	1	1	7	1799	257	14127547
UA	SFO	MEX	1881	3	3	3	3	3	3	3	21	3262	155.333	6135822
UA	SFO	MFR	329	3	3	3	3	3	2	3	20	2056	102.8	676424
UA	SFO	MIA	2585	2	1	1	2	2	2	2	12	1992	166	5149320
UA	SFO	MNL	6987	2	2	2	2	2	2	2	14	4900	350	34236300
UA	SFO	MRY	77	2	2	2	2	2	2	2	14	980	70	75460
UA	SFO	MSP	1589	1	1	1	1	1	1	1	7	882	126	1401498
UA	SFO	MSY	1911	2	2	2	2	2	2	2	14	2057	146.929	3930927
UA	SFO	MTY	1538	1	1	1	1	1	1	1	7	532	76	818216
UA	SFO	MUC	5879	1	1	1	1	1	1	1	7	1932	276	11358228
UA	SFO	NRT	5124	1	1	1	1	1	1	1	7	1932	276	9899568
UA	SFO	OGG	2338	3	3	3	3	3	4	3	22	3652	166	8538376
UA	SFO	OMA	1433	1	1	1	1	1	1	1	7	490	70	702170
UA	SFO	ONT	363	3	3	3	3	3	2	3	20	3221	161.05	1169223
UA	SFO	ORD	1846	11	10	10	11	12	10	11	75	15286	203.813	28217956
UA	SFO	OTH	412	1	1	1	1	1	1	1	7	490	70	201880
UA	SFO	PDX	550	6	5	5	6	6	5	6	39	6227	159.667	3424850
UA	SFO	PEK	5914	1	1	1	1	1	1	1	7	1932	276	11425848
UA	SFO	PHL	2521	2	2	2	2	2	2	2	14	2324	166	5858804
UA	SFO	PHX	651	5	4	4	5	5	4	5	32	5494	171.688	3576594
UA	SFO	PIT	2253	2	1	1	2	2	1	2	11	1839	167.182	4143267
UA	SFO	PPT	4188	0	1	0	1	1	1	0	4	1028	257	4305264
UA	SFO	PSC	620	2	2	2	2	2	2	2	14	980	70	607600
UA	SFO	PSP	421	5	5	5	5	5	5	5	35	3219	91.971	1355199
UA	SFO	PTY	3320	1	1	1	1	1	1	1	7	1162	166	3857840
UA	SFO	PVG	6151	1	1	1	1	1	1	1	7	2450	350	15069950
UA	SFO	PVR	1554	2	1	1	2	2	2	2	12	1880	156.667	2921520
UA	SFO	RDD	199	3	3	3	3	3	3	3	21	1330	63.333	264670
UA	SFO	RDM	462	3	3	3	3	3	3	3	21	2706	128.857	1250172
UA	SFO	RDU	2400	3	2	2	3	3	2	3	18	3079	171.056	7389600
UA	SFO	RNO	192	6	6	6	6	6	6	6	42	3860	91.905	741120
UA	SFO	RSW	2481	0	0	0	0	0	1	0	1	166	166	411846
UA	SFO	SAN	447	7	6	6	7	7	5	7	45	7535	167.444	3368145
UA	SFO	SAT	1482	2	1	1	2	2	1	2	11	770	70	1141140
UA	SFO	SBA	262	5	5	5	5	5	4	5	34	3470	102.059	909140
UA	SFO	SBP	191	4	4	4	4	4	3	4	27	1854	68.667	354114
UA	SFO	SEA	679	8	7	7	7	8	6	8	51	7410	145.294	5031390
UA	SFO	SIN	8440	2	2	2	2	2	2	2	14	3598	257	30367120
UA	SFO	SJD	1248	2	2	2	2	2	2	2	14	2212	158	2760576
UA	SFO	SJO	3039	1	1	1	1	1	1	1	7	1162	166	3531318
UA	SFO	SLC	599	4	4	4	4	4	4	4	28	2648	94.571	1586152
UA	SFO	SMF	86	4	4	4	4	4	4	4	28	1680	60	144480
UA	SFO	SNA	372	7	7	7	7	7	7	7	49	5460	111.429	2031120
UA	SFO	STL	1735	1	1	1	1	1	1	1	7	1162	166	2016070
UA	SFO	SYD	7417	1	1	1	1	1	1	1	7	1932	276	14329644
UA	SFO	TPA	2392	2	2	2	2	2	2	2	14	2441	174.357	5838872
UA	SFO	TPE	6469	2	2	2	2	2	2	2	14	4382	313	28347158
UA	SFO	TUS	751	4	4	4	4	4	4	4	28	2044	73	1535044
UA	SFO	YVR	800	3	3	3	3	3	3	3	21	3499	166.619	2799200
UA	SFO	YYC	1018	1	1	1	1	1	1	1	7	1050	150	1068900
UA	SFO	YYZ	2260	2	2	2	2	2	1	2	13	2158	166	4877080
UA	SGF	DEN	637	3	3	3	3	3	3	3	21	1476	70.286	940212
UA	SGF	IAH	513	4	3	3	4	4	3	4	25	1250	50	641250
UA	SGF	ORD	438	4	3	3	4	4	3	4	25	1250	50	547500
UA	SGU	DEN	520	3	3	3	3	3	3	3	21	1050	50	546000
UA	SGU	LAX	348	1	1	1	1	1	1	1	7	350	50	121800
UA	SHR	DEN	359	2	2	2	2	2	2	2	14	700	50	251300
UA	SHV	DEN	792	1	1	1	1	1	1	1	7	532	76	421344
UA	SHV	IAH	192	5	4	4	5	5	4	5	32	1782	55.688	342144
UA	SJC	DEN	948	4	3	4	4	4	3	4	26	3564	137.077	3378672
UA	SJC	IAH	1608	1	1	1	1	1	1	1	7	988	141.143	1588704
UA	SJC	ORD	1829	1	1	1	1	1	1	1	7	1002	143.143	1832658
UA	SJU	DEN	2732	1	1	1	1	1	1	1	7	1253	179	3423196
UA	SJU	EWR	1608	3	3	3	3	3	3	3	21	4123	196.333	6629784
UA	SJU	IAD	1571	2	2	2	2	2	2	2	14	2506	179	3936926
UA	SJU	IAH	2007	2	2	2	2	2	2	2	14	2506	179	5029542
UA	SJU	ORD	2072	2	2	2	2	2	2	2	14	2800	200	5801600
UA	SLC	DEN	391	7	5	6	7	7	5	7	44	4669	106.114	1825579
UA	SLC	EWR	1968	1	1	1	1	1	1	1	7	935	133.571	1840080
UA	SLC	IAD	1827	1	1	1	1	1	1	1	7	1050	150	1918350
UA	SLC	IAH	1195	3	2	3	3	3	2	2	18	2367	131.5	2828565
UA	SLC	LAX	590	2	1	1	2	2	2	2	12	840	70	495600
UA	SLC	ORD	1249	3	2	2	3	3	2	3	18	2230	123.889	2785270
UA	SLC	SFO	599	4	4	4	4	4	4	4	28	2660	95	1593340
UA	SLN	DEN	383	1	1	1	1	1	1	1	7	350	50	134050
UA	SLN	IAH	621	1	1	1	1	1	1	1	7	350	50	217350
UA	SLN	ORD	559	1	1	1	1	1	1	1	7	350	50	195650
UA	SMF	DEN	910	5	4	5	5	5	4	5	33	5538	167.818	5039580
UA	SMF	EWR	2500	1	1	1	1	1	1	1	7	1175	167.857	2937500
UA	SMF	IAD	2358	1	1	1	1	1	1	1	7	1162	166	2739996
UA	SMF	IAH	1609	2	2	2	2	2	2	2	14	2388	170.571	3842292
UA	SMF	LAX	373	2	2	2	2	2	2	2	14	1220	87.143	455060
UA	SMF	ORD	1781	3	3	3	3	3	3	3	21	3590	170.952	6393790
UA	SMF	SFO	86	4	4	4	4	4	4	4	28	1680	60	144480
UA	SNA	DEN	846	5	5	5	5	5	5	4	34	5404	158.941	4571784
UA	SNA	EWR	2433	3	3	3	3	3	3	3	21	2646	126	6437718
UA	SNA	IAH	1347	3	3	3	3	3	3	3	21	3350	159.524	4512450
UA	SNA	ORD	1726	3	3	3	3	3	3	2	20	3320	166	5730320
UA	SNA	SFO	372	7	7	7	7	7	7	7	49	5460	111.429	2031120
UA	SPN	GUM	129	1	1	1	1	1	1	1	7	1162	166	149898
UA	SPN	NRT	1459	1	0	1	0	1	0	0	3	498	166	726582
UA	SRQ	EWR	1034	3	3	3	3	3	2	3	20	2539	126.95	2625326
UA	SRQ	ORD	1050	2	2	2	2	2	2	2	14	2196	156.857	2305800
UA	STL	DEN	770	3	3	3	3	3	3	3	21	3320	158.095	2556400
UA	STL	EWR	872	3	3	3	3	3	2	3	20	1820	91	1587040
UA	STL	IAD	696	2	2	2	2	2	2	2	14	700	50	487200
UA	STL	IAH	667	4	4	4	4	4	4	3	27	2566	95.037	1711522
UA	STL	ORD	258	8	8	8	8	8	8	8	56	3690	65.893	952020
UA	STL	SFO	1735	1	1	1	1	1	1	1	7	1162	166	2016070
UA	STT	EWR	1634	1	1	1	1	1	1	1	7	1162	166	1898708
UA	STT	IAD	1605	1	1	1	1	1	1	1	7	1162	166	1865010
UA	STT	IAH	2070	0	0	0	0	0	1	1	2	332	166	687240
UA	STT	ORD	2116	0	0	0	0	0	1	1	2	332	166	702512
UA	SUN	DEN	558	1	1	1	1	1	1	1	7	490	70	273420
UA	SUX	DEN	466	1	1	1	1	1	1	1	7	350	50	163100
UA	SUX	ORD	436	1	1	1	1	1	1	1	7	350	50	152600
UA	SYR	DEN	1492	1	1	1	1	1	1	1	7	1162	166	1733704
UA	SYR	EWR	194	2	2	2	2	2	2	2	14	1414	101	274316
UA	SYR	IAD	296	4	3	3	4	4	3	4	25	1336	53.44	395456
UA	SYR	ORD	607	3	3	3	3	3	3	3	21	2066	98.381	1254062
UA	TPA	DEN	1506	3	3	3	3	3	3	3	21	3598	171.333	5418588
UA	TPA	EWR	998	7	7	7	7	7	5	7	47	8153	173.468	8136694
UA	TPA	IAD	810	3	3	3	3	3	3	3	21	3590	170.952	2907900
UA	TPA	IAH	787	4	4	4	4	4	4	4	28	4908	175.286	3862596
UA	TPA	LAX	2158	2	2	1	1	2	2	2	12	2083	173.583	4495114
UA	TPA	ORD	1012	4	3	3	4	4	4	4	26	4580	176.154	4634960
UA	TPA	SFO	2392	2	2	2	2	2	2	2	14	2402	171.571	5745584
UA	TUL	DEN	541	4	4	4	4	4	4	4	28	2442	87.214	1321122
UA	TUL	IAH	429	7	6	7	7	7	5	7	46	3920	85.217	1681680
UA	TUL	ORD	585	3	3	3	3	3	3	3	21	1596	76	933660
UA	TUS	DEN	639	5	5	5	5	5	5	5	35	4281	122.314	2735559
UA	TUS	IAH	936	2	2	1	2	2	2	2	13	946	72.769	885456
UA	TUS	ORD	1437	2	2	2	2	2	2	2	14	980	70	1408260
UA	TUS	SFO	751	4	4	4	4	4	4	4	28	2002	71.5	1503502
