Mkt Al,Orig,Dest,Miles,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Ops/Week,Seats,Seats/ Dep,ASMs
F9,PHL,ATL,665,3,3,2,3,3,2,3,19,"4,216",221.9,"2,803,640"
F9,PHL,AUS,"1,430",1,0,0,1,0,0,1,3,720,240.0,"1,029,600"
F9,PHL,BNA,675,1,0,0,1,1,0,1,4,744,186.0,"502,200"
F9,PHL,BOS,280,0,0,0,1,0,0,1,2,426,213.0,"119,280"
F9,PHL,CHS,550,1,1,0,0,1,0,1,4,798,199.5,"438,900"
F9,PHL,CLE,363,1,0,0,0,1,0,0,2,372,186.0,"135,036"
F9,PHL,CLT,447,2,1,1,2,2,2,2,12,"2,826",235.5,"1,263,222"
F9,PHL,DEN,"1,557",1,0,0,1,1,1,0,4,744,186.0,"1,158,408"
F9,PHL,DFW,"1,302",1,1,0,1,1,1,1,6,"1,440",240.0,"1,874,880"
F9,PHL,FLL,992,1,0,0,1,1,1,1,5,"1,146",229.2,"1,136,832"
F9,PHL,JAX,742,1,1,0,1,1,1,1,6,"1,224",204.0,"908,208"
F9,PHL,MCO,861,5,3,2,4,5,2,5,26,"5,694",219.0,"4,902,534"
F9,PHL,MDW,668,1,0,0,1,1,0,1,4,744,186.0,"496,992"
F9,PHL,MIA,"1,013",2,0,0,1,1,0,1,5,"1,200",240.0,"1,215,600"
F9,PHL,MSY,"1,088",1,0,0,1,1,0,1,4,960,240.0,"1,044,480"
F9,PHL,MYR,473,0,0,0,1,0,0,1,2,480,240.0,"227,040"
F9,PHL,ORD,678,2,0,0,1,1,0,1,5,"1,038",207.6,"703,764"
F9,PHL,PBI,951,1,0,0,1,1,0,1,4,852,213.0,"810,252"
F9,PHL,PIT,267,1,0,0,1,1,0,1,4,744,186.0,"198,648"
F9,PHL,RDU,336,2,1,1,2,2,1,2,11,"2,640",240.0,"887,040"
F9,PHL,RSW,992,1,0,0,1,1,1,1,5,"1,200",240.0,"1,190,400"
F9,PHL,SJU,"1,576",1,1,2,2,2,2,2,12,"2,880",240.0,"4,538,880"
F9,PHL,SRQ,956,0,0,0,1,0,0,1,2,372,186.0,"355,632"
F9,PHL,TPA,920,4,1,1,3,3,1,2,15,"3,384",225.6,"3,113,280"
F9,PHX,ATL,"1,587",1,0,0,0,1,1,1,4,798,199.5,"1,266,426"
F9,PHX,AUS,872,0,0,0,1,1,0,1,3,558,186.0,"486,576"
F9,PHX,CLE,"1,737",1,1,1,1,1,1,1,7,"1,302",186.0,"2,261,574"
F9,PHX,CVG,"1,569",1,0,0,1,1,0,1,4,744,186.0,"1,167,336"
F9,PHX,DEN,602,5,4,4,5,5,3,5,31,"6,840",220.6,"4,117,680"
F9,PHX,DFW,868,2,1,1,2,2,1,2,11,"2,442",222.0,"2,119,656"
F9,PHX,DTW,"1,671",1,0,0,1,1,0,1,4,744,186.0,"1,243,224"
F9,PHX,IAH,"1,009",1,0,0,1,1,1,1,5,930,186.0,"938,370"
F9,PHX,LAS,256,3,2,2,3,3,3,3,19,"3,534",186.0,"904,704"
F9,PHX,LAX,370,2,1,1,2,2,2,2,12,"2,232",186.0,"825,840"
F9,PHX,MCI,"1,043",0,0,0,1,0,0,1,2,372,186.0,"387,996"
F9,PHX,MDW,"1,444",1,0,0,1,0,1,1,4,744,186.0,"1,074,336"
F9,PHX,ORD,"1,440",1,1,0,1,1,0,1,5,"1,200",240.0,"1,728,000"
F9,PHX,PAE,"1,133",0,0,0,1,0,0,1,2,372,186.0,"421,476"
F9,PHX,PDX,"1,009",1,0,0,0,1,0,0,2,372,186.0,"375,348"
F9,PHX,SAN,304,1,1,1,1,1,1,1,7,"1,302",186.0,"395,808"
F9,PHX,SAT,843,1,0,0,0,1,0,1,3,558,186.0,"470,394"
F9,PHX,SEA,"1,107",1,0,0,1,1,1,1,5,930,186.0,"1,029,510"
F9,PHX,SFO,651,1,1,1,1,1,1,1,7,"1,302",186.0,"847,602"
F9,PHX,SLC,507,2,1,1,2,2,1,2,11,"2,046",186.0,"1,037,322"
F9,PHX,SNA,338,1,0,0,2,1,0,2,6,"1,116",186.0,"377,208"
F9,PHX,STL,"1,262",1,0,0,0,1,0,0,2,372,186.0,"469,464"
F9,PIT,DEN,"1,290",1,0,0,0,1,0,0,2,460,230.0,"593,400"
F9,PIT,MCO,834,0,0,0,0,1,0,1,2,426,213.0,"355,284"
F9,PIT,PHL,267,1,0,0,1,1,0,1,4,744,186.0,"198,648"
F9,PNS,DEN,"1,179",1,0,0,0,1,1,1,4,960,240.0,"1,131,840"
F9,PSE,MCO,"1,180",1,0,0,0,1,1,0,3,558,186.0,"658,440"
F9,PSP,DEN,776,1,0,0,0,1,0,0,2,372,186.0,"288,672"
F9,PSP,SFO,421,0,0,0,0,1,0,1,2,372,186.0,"156,612"
F9,RDU,ATL,356,2,1,1,2,2,1,2,11,"2,630",239.1,"936,280"
F9,RDU,BOS,612,1,0,0,0,1,0,1,3,558,186.0,"341,496"
F9,RDU,BUF,487,1,0,0,1,1,0,1,4,798,199.5,"388,626"
F9,RDU,CLE,416,1,1,0,1,1,0,1,5,930,186.0,"386,880"
F9,RDU,DEN,"1,436",1,0,0,1,1,0,1,4,744,186.0,"1,068,384"
F9,RDU,DFW,"1,062",1,0,0,1,1,1,1,5,"1,150",230.0,"1,221,300"
F9,RDU,DTW,501,1,0,0,1,1,0,1,4,906,226.5,"453,906"
F9,RDU,IAH,"1,043",1,0,0,1,1,0,1,4,960,240.0,"1,001,280"
F9,RDU,IND,489,0,0,0,1,0,0,1,2,426,213.0,"208,314"
F9,RDU,LGA,431,0,1,0,1,0,0,1,3,720,240.0,"310,320"
F9,RDU,MCO,534,2,1,1,2,3,2,3,14,"3,006",214.7,"1,605,204"
F9,RDU,MIA,700,1,0,0,0,1,0,1,3,558,186.0,"390,600"
F9,RDU,ORD,647,1,0,0,1,1,0,1,4,960,240.0,"621,120"
F9,RDU,PHL,336,2,1,1,2,2,1,2,11,"2,640",240.0,"887,040"
F9,RDU,TPA,587,1,0,0,1,1,1,1,5,930,186.0,"545,910"
F9,RIC,ATL,481,1,0,0,0,1,0,0,2,470,235.0,"226,070"
F9,RIC,DEN,"1,482",0,0,0,1,0,0,1,2,480,240.0,"711,360"
F9,RNO,DEN,804,1,0,0,0,1,0,0,2,372,186.0,"299,088"
F9,RNO,LAS,345,1,0,0,1,1,1,1,5,930,186.0,"320,850"
F9,RSW,ATL,515,0,0,0,1,0,0,1,2,470,235.0,"242,050"
F9,RSW,CLE,"1,025",2,1,0,1,2,1,1,8,"1,488",186.0,"1,525,200"
F9,RSW,CVG,878,1,0,0,1,1,1,1,5,930,186.0,"816,540"
F9,RSW,PHL,992,1,0,0,1,1,1,1,5,"1,200",240.0,"1,190,400"
F9,SAN,AUS,"1,164",1,0,0,1,1,0,1,4,744,186.0,"866,016"
F9,SAN,DEN,853,2,2,2,2,2,2,2,14,"2,766",197.6,"2,359,398"
F9,SAN,DFW,"1,171",1,0,0,1,1,0,1,4,832,208.0,"974,272"
F9,SAN,LAS,258,1,0,0,1,2,0,2,6,"1,116",186.0,"287,928"
F9,SAN,PHX,304,1,1,1,1,1,1,1,7,"1,302",186.0,"395,808"
F9,SAN,SFO,447,1,0,0,1,1,1,1,5,"1,092",218.4,"488,124"
F9,SAN,SLC,626,1,0,0,0,1,0,1,3,558,186.0,"349,308"
F9,SAT,ATL,874,1,0,0,0,1,0,0,2,470,235.0,"410,780"
F9,SAT,DEN,794,1,0,0,1,1,1,1,5,"1,116",223.2,"886,104"
F9,SAT,LAS,"1,069",1,0,0,2,1,1,2,7,"1,302",186.0,"1,391,838"
F9,SAT,MCO,"1,040",0,0,0,0,0,1,0,1,240,240.0,"249,600"
F9,SAT,PHX,843,1,0,0,0,1,0,1,3,558,186.0,"470,394"
F9,SEA,DEN,"1,024",1,1,1,1,1,1,1,7,"1,302",186.0,"1,333,248"
F9,SEA,LAS,866,1,0,0,1,1,1,1,5,930,186.0,"805,380"
F9,SEA,LAX,954,1,0,0,1,1,1,1,5,930,186.0,"887,220"
F9,SEA,ONT,956,1,0,0,0,1,0,1,3,558,186.0,"533,448"
F9,SEA,PHX,"1,107",1,0,0,1,1,1,1,5,930,186.0,"1,029,510"
F9,SEA,SLC,689,1,0,0,0,1,0,1,3,602,200.7,"414,778"
F9,SFO,ATL,"2,139",1,0,0,1,1,1,1,5,"1,200",240.0,"2,566,800"
F9,SFO,DEN,967,2,1,1,2,2,1,2,11,"2,046",186.0,"1,978,482"
F9,SFO,DFW,"1,464",1,0,0,1,1,0,1,4,920,230.0,"1,346,880"
F9,SFO,LAS,414,3,1,1,3,3,2,3,16,"2,976",186.0,"1,232,064"
F9,SFO,LAX,337,2,1,1,2,2,1,2,11,"2,046",186.0,"689,502"
F9,SFO,ONT,363,1,0,0,1,1,0,1,4,744,186.0,"270,072"
F9,SFO,PHX,651,1,1,1,1,1,1,1,7,"1,302",186.0,"847,602"
F9,SFO,PSP,421,0,0,0,0,1,0,1,2,372,186.0,"156,612"
F9,SFO,SAN,447,1,0,0,1,1,1,1,5,"1,092",218.4,"488,124"
F9,SFO,SLC,599,0,0,0,1,0,0,1,2,372,186.0,"222,828"
F9,SFO,SNA,372,1,0,0,0,1,0,0,2,372,186.0,"138,384"
F9,SJC,DEN,948,1,0,0,0,1,0,0,2,480,240.0,"455,040"
F9,SJC,LAS,386,1,0,0,0,1,0,0,2,372,186.0,"143,592"
F9,SJU,ATL,"1,547",1,0,0,1,1,1,1,5,974,194.8,"1,506,778"
F9,SJU,EWR,"1,608",1,0,1,0,1,1,0,4,744,186.0,"1,196,352"
F9,SJU,IAD,"1,571",0,0,0,1,0,0,1,2,372,186.0,"584,412"
F9,SJU,JFK,"1,597",1,1,1,1,1,1,1,7,"1,302",186.0,"2,079,294"
F9,SJU,MCO,"1,189",3,2,1,3,3,2,3,17,"3,594",211.4,"4,273,266"
F9,SJU,MIA,"1,045",1,0,0,1,2,0,2,6,"1,116",186.0,"1,166,220"
F9,SJU,PHL,"1,576",2,1,1,2,2,2,2,12,"2,880",240.0,"4,538,880"
F9,SJU,PUJ,156,1,0,0,1,1,0,1,4,744,186.0,"116,064"
F9,SJU,SDQ,241,1,0,0,0,1,0,1,3,558,186.0,"134,478"
F9,SJU,TPA,"1,237",1,0,0,1,1,1,1,5,930,186.0,"1,150,410"
F9,SLC,DEN,391,3,2,2,3,3,2,3,18,"3,818",212.1,"1,492,838"
F9,SLC,DFW,988,0,0,0,1,0,0,1,2,416,208.0,"411,008"
F9,SLC,LAS,368,2,1,1,2,2,2,2,12,"2,448",204.0,"900,864"
F9,SLC,LAX,590,2,0,0,2,2,1,2,9,"2,160",240.0,"1,274,400"
F9,SLC,PDX,630,1,0,0,0,1,0,0,2,372,186.0,"234,360"
F9,SLC,PHX,507,2,1,1,2,2,1,2,11,"2,046",186.0,"1,037,322"
F9,SLC,SAN,626,1,0,0,0,1,0,1,3,558,186.0,"349,308"
F9,SLC,SEA,689,1,0,0,0,1,0,1,3,558,186.0,"384,462"
F9,SLC,SFO,599,0,0,0,1,0,0,1,2,372,186.0,"222,828"
F9,SLC,SNA,588,0,0,0,1,0,0,1,2,372,186.0,"218,736"
F9,SMF,DEN,910,1,0,0,1,1,0,1,4,798,199.5,"726,180"
F9,SMF,LAS,397,0,0,0,1,0,0,1,2,372,186.0,"147,684"
F9,SMF,LAX,373,1,0,0,1,1,1,1,5,930,186.0,"346,890"
F9,SNA,DEN,846,1,1,1,1,1,1,1,7,"1,296",185.1,"1,096,416"
F9,SNA,LAS,226,1,0,0,1,1,0,1,4,744,186.0,"168,144"
F9,SNA,PHX,338,1,0,0,2,1,0,2,6,"1,116",186.0,"377,208"
F9,SNA,SFO,372,1,0,0,0,1,0,0,2,372,186.0,"138,384"
F9,SNA,SLC,588,0,0,0,1,0,0,1,2,372,186.0,"218,736"
F9,SRQ,PHL,956,0,0,0,1,0,0,1,2,372,186.0,"355,632"
F9,STL,ATL,484,0,0,0,1,1,0,1,3,720,240.0,"348,480"
F9,STL,CUN,"1,238",1,1,1,1,1,1,1,7,"1,680",240.0,"2,079,840"
F9,STL,DEN,770,1,1,1,1,1,1,1,7,"1,680",240.0,"1,293,600"
F9,STL,DFW,550,0,0,0,1,0,0,1,2,460,230.0,"253,000"
F9,STL,LAS,"1,372",2,0,0,1,2,1,1,7,"1,302",186.0,"1,786,344"
F9,STL,MCO,881,2,0,0,1,2,1,1,7,"1,518",216.9,"1,337,358"
F9,STL,PHX,"1,262",1,0,0,0,1,0,0,2,372,186.0,"469,464"
F9,SYR,ATL,793,1,0,0,0,1,0,0,2,416,208.0,"329,888"
F9,SYR,MCO,"1,053",0,0,0,1,0,0,1,2,426,213.0,"448,578"
F9,TPA,ATL,406,2,1,1,2,3,2,3,14,"3,286",234.7,"1,334,116"
F9,TPA,BUF,"1,054",0,0,0,1,0,1,1,3,558,186.0,"588,132"
F9,TPA,BWI,842,1,0,0,1,1,0,1,4,744,186.0,"626,448"
F9,TPA,CLE,927,2,1,1,2,2,2,2,12,"2,232",186.0,"2,069,064"
F9,TPA,CLT,508,1,0,0,0,1,0,1,3,558,186.0,"283,464"
F9,TPA,CVG,773,1,0,0,1,1,0,1,4,744,186.0,"575,112"
F9,TPA,DEN,"1,506",1,2,2,1,1,1,2,10,"2,178",217.8,"3,280,068"
F9,TPA,DFW,929,1,0,0,0,1,0,0,2,372,186.0,"345,588"
F9,TPA,IAD,810,0,0,0,1,0,0,1,2,372,186.0,"301,320"
F9,TPA,IAH,787,1,0,0,1,0,0,1,3,558,186.0,"439,146"
F9,TPA,ISP,"1,034",1,1,0,1,1,1,1,6,"1,116",186.0,"1,153,944"
F9,TPA,JFK,"1,005",0,1,0,1,0,1,1,4,744,186.0,"747,720"
F9,TPA,MDW,997,1,0,0,0,1,0,1,3,558,186.0,"556,326"
F9,TPA,ORD,"1,012",0,0,0,1,0,0,1,2,480,240.0,"485,760"
F9,TPA,PHL,920,4,1,1,3,3,1,2,15,"3,384",225.6,"3,113,280"
F9,TPA,RDU,587,1,0,0,1,1,1,1,5,930,186.0,"545,910"
F9,TPA,SJU,"1,237",1,0,0,1,1,1,1,5,930,186.0,"1,150,410"
F9,TPA,TTN,956,1,0,0,0,1,0,1,3,558,186.0,"533,448"
F9,TTN,MCO,897,2,0,0,2,1,1,2,8,"1,488",186.0,"1,334,736"
F9,TTN,TPA,956,1,0,0,0,1,0,1,3,558,186.0,"533,448"
F9,TUL,DEN,541,0,0,0,1,0,0,1,2,372,186.0,"201,252"
F9,TUS,DEN,639,0,0,0,1,0,0,1,2,372,186.0,"237,708"
F9,TUS,DFW,813,0,0,0,1,0,0,1,2,460,230.0,"373,980"
F9,TUS,LAS,365,1,0,0,0,1,0,1,3,558,186.0,"203,670"
F9,TYS,DEN,"1,162",0,0,0,1,0,0,1,2,426,213.0,"495,012"
F9,XNA,DEN,616,1,0,0,1,1,0,1,4,744,186.0,"458,304"
FI,BNA,KEF,"3,239",1,0,1,0,1,0,0,3,480,160.0,"1,554,720"
FI,BOS,KEF,"2,413",1,1,1,2,1,2,2,10,"2,314",231.4,"5,583,682"
FI,BWI,KEF,"2,762",1,1,1,1,1,1,1,7,"1,156",165.1,"3,192,872"
FI,DEN,KEF,"3,568",1,1,1,1,1,1,1,7,"1,120",160.0,"3,996,160"
FI,DTW,KEF,"2,792",1,0,0,1,0,1,0,3,480,160.0,"1,340,160"
FI,EWR,KEF,"2,601",1,1,1,1,1,1,1,7,"1,228",175.4,"3,194,028"
FI,IAD,KEF,"2,799",1,1,1,1,1,1,1,7,"1,120",160.0,"3,134,880"
FI,JFK,KEF,"2,593",1,1,1,1,1,1,1,7,"1,246",178.0,"3,230,878"
FI,MCO,KEF,"3,534",1,1,1,1,1,1,1,7,"1,120",160.0,"3,958,080"
FI,MIA,KEF,"3,664",0,0,1,0,1,0,1,3,561,187.0,"2,055,504"
FI,MSP,KEF,"2,944",0,0,1,0,1,1,1,4,640,160.0,"1,884,160"
FI,ORD,KEF,"2,944",1,1,1,1,1,1,1,7,"1,156",165.1,"3,403,264"
FI,PDX,KEF,"3,738",1,1,0,1,0,1,0,4,748,187.0,"2,796,024"
FI,RDU,KEF,"3,016",1,0,1,0,1,1,1,5,800,160.0,"2,412,800"
FI,SEA,KEF,"3,622",1,1,1,1,1,1,1,7,"1,255",179.3,"4,545,610"
FJ,DFW,NAN,"6,625",0,1,0,1,0,1,0,3,"1,002",334.0,"6,638,250"
FJ,HNL,APW,"2,598",0,0,0,1,0,0,0,1,167,167.0,"433,866"
FJ,HNL,CXI,"1,330",0,1,0,0,0,0,0,1,170,170.0,"226,100"
FJ,HNL,NAN,"3,162",0,0,0,0,0,1,0,1,170,170.0,"537,540"
FJ,LAX,NAN,"5,518",1,1,1,1,1,1,1,7,"2,338",334.0,"12,901,084"
FJ,SFO,NAN,"5,457",0,0,1,0,1,0,1,3,"1,002",334.0,"5,467,914"
G3,MCO,BSB,"3,778",1,1,1,1,1,1,1,7,"1,302",186.0,"4,918,956"
G3,MCO,FOR,"3,605",0,0,0,1,0,0,0,1,186,186.0,"670,530"
G3,MIA,BEL,"2,830",0,1,0,1,0,0,1,3,558,186.0,"1,579,140"
G3,MIA,BSB,"3,598",1,1,1,1,1,1,1,7,"1,302",186.0,"4,684,596"
G4,ABE,BNA,685,0,0,0,1,0,0,1,2,312,156.0,"213,720"
G4,ABE,FLL,"1,041",0,0,0,1,0,0,1,2,380,190.0,"395,580"
G4,ABE,MCO,906,0,0,0,1,0,0,1,2,360,180.0,"326,160"
G4,ABE,MLB,914,1,0,0,0,1,0,0,2,360,180.0,"329,040"
G4,ABE,MYR,518,1,0,0,1,1,0,1,4,720,180.0,"372,960"
G4,ABE,PGD,"1,018",1,0,1,0,1,1,0,4,720,180.0,"732,960"
G4,ABE,PIE,970,1,0,0,1,1,1,1,5,910,182.0,"882,700"
G4,ABE,RSW,"1,038",0,0,0,1,0,0,1,2,360,180.0,"373,680"
G4,ABE,SFB,882,2,1,1,3,2,2,3,14,"2,600",185.7,"2,293,200"
G4,ABE,SRQ,"1,000",0,0,0,1,0,0,1,2,360,180.0,"360,000"
G4,ALB,BNA,825,1,0,0,0,1,0,0,2,312,156.0,"257,400"
G4,ALB,MYR,684,1,0,0,0,1,0,0,2,360,180.0,"246,240"
G4,ALB,PGD,"1,185",0,1,0,1,0,0,1,3,540,180.0,"639,900"
G4,ALB,PIE,"1,137",1,0,0,0,1,0,0,2,346,173.0,"393,402"
G4,ALB,SFB,"1,049",0,0,0,1,0,0,1,2,380,190.0,"398,620"
G4,ALB,SRQ,"1,167",1,0,0,0,1,0,0,2,360,180.0,"420,120"
G4,ATW,AZA,"1,452",0,1,0,1,0,1,1,4,720,180.0,"1,045,440"
G4,ATW,BNA,569,1,0,0,0,1,0,0,2,312,156.0,"177,528"
G4,ATW,GUF,973,0,0,0,1,0,0,1,2,360,180.0,"350,280"
G4,ATW,LAS,"1,510",1,0,0,1,1,0,1,4,720,180.0,"1,087,200"
G4,ATW,PGD,"1,250",0,1,0,1,0,1,1,4,720,180.0,"900,000"
G4,ATW,PIE,"1,172",1,0,0,0,1,0,0,2,370,185.0,"433,640"
G4,ATW,SFB,"1,141",1,0,1,0,1,1,0,4,750,187.5,"855,750"
G4,ATW,SRQ,"1,209",1,0,0,0,1,0,0,2,360,180.0,"435,240"
G4,AUS,CVG,958,1,0,0,0,1,0,0,2,360,180.0,"344,880"
G4,AUS,DSM,813,0,0,0,1,0,0,1,2,360,180.0,"292,680"
G4,AUS,GRR,"1,103",1,0,0,0,1,0,0,2,360,180.0,"397,080"
G4,AUS,PVU,"1,051",0,0,0,1,0,0,1,2,360,180.0,"378,360"
G4,AUS,TYS,882,1,0,0,0,1,0,0,2,360,180.0,"317,520"
G4,AVL,BOS,783,1,0,0,0,1,0,0,2,360,180.0,"281,880"
G4,AVL,EWR,583,0,0,0,1,0,0,1,2,360,180.0,"209,880"
G4,AVL,EYW,751,0,0,0,1,0,0,1,2,360,180.0,"270,360"
G4,AVL,FLL,660,2,1,1,2,2,1,2,11,"2,080",189.1,"1,372,800"
G4,AVL,IAD,370,1,0,0,0,1,0,0,2,360,180.0,"133,200"
G4,AVL,LAS,"1,825",0,0,0,1,0,0,1,2,360,180.0,"657,000"
G4,AVL,MCO,488,1,0,0,0,1,0,0,2,360,180.0,"175,680"
G4,AVL,MDW,521,1,0,0,0,1,0,0,2,380,190.0,"197,980"
G4,AVL,PBI,620,1,0,0,1,1,0,1,4,720,180.0,"446,400"
G4,AVL,PGD,588,1,0,0,1,1,0,1,4,720,180.0,"423,360"
G4,AVL,PHX,"1,682",1,0,0,0,1,0,0,2,360,180.0,"605,520"
G4,AVL,PIE,518,2,1,1,1,2,1,1,9,"1,660",184.4,"859,880"
G4,AVL,SFB,465,2,1,1,2,2,2,2,12,"2,210",184.2,"1,027,650"
G4,AVL,SRQ,554,0,0,0,1,0,1,1,3,540,180.0,"299,160"
G4,AZA,ATW,"1,452",0,1,0,1,0,1,1,4,720,180.0,"1,045,440"
G4,AZA,BIL,878,1,0,1,0,1,0,0,3,540,180.0,"474,120"
G4,AZA,BIS,"1,092",1,0,1,0,1,1,0,4,720,180.0,"786,240"
G4,AZA,BLI,"1,208",0,0,0,1,0,0,1,2,360,180.0,"434,880"
G4,AZA,BOI,749,1,0,0,0,1,0,0,2,360,180.0,"269,640"
G4,AZA,BZN,861,1,0,0,0,1,0,0,2,360,180.0,"309,960"
G4,AZA,CID,"1,240",0,1,0,1,0,1,1,4,720,180.0,"892,800"
G4,AZA,COS,543,0,0,0,1,0,0,1,2,360,180.0,"195,480"
G4,AZA,CVG,"1,553",0,0,0,1,0,0,1,2,360,180.0,"559,080"
G4,AZA,DSM,"1,138",1,0,1,0,1,1,0,4,720,180.0,"819,360"
G4,AZA,EUG,971,1,0,0,0,1,0,0,2,360,180.0,"349,560"
G4,AZA,FAR,"1,220",1,1,0,1,1,1,1,6,"1,080",180.0,"1,317,600"
G4,AZA,FNT,"1,650",0,0,0,1,0,0,1,2,360,180.0,"594,000"
G4,AZA,FSD,"1,072",1,0,1,1,1,1,1,6,"1,080",180.0,"1,157,760"
G4,AZA,FWA,"1,547",0,0,1,0,0,1,0,2,360,180.0,"556,920"
G4,AZA,GEG,"1,034",1,0,0,0,1,0,0,2,360,180.0,"372,240"
G4,AZA,GFK,"1,260",0,0,1,0,0,1,0,2,360,180.0,"453,600"
G4,AZA,GRI,905,0,0,0,1,0,0,1,2,360,180.0,"325,800"
G4,AZA,GRR,"1,561",0,1,0,1,0,1,1,4,720,180.0,"1,123,920"
G4,AZA,GTF,978,0,0,0,1,0,0,1,2,360,180.0,"352,080"
G4,AZA,ICT,855,0,0,0,1,0,0,1,2,360,180.0,"307,800"
G4,AZA,IDA,704,1,0,0,1,1,0,1,4,720,180.0,"506,880"
G4,AZA,MLI,"1,288",0,0,1,0,0,1,0,2,360,180.0,"463,680"
G4,AZA,MOT,"1,164",1,0,0,0,1,0,0,2,360,180.0,"419,040"
G4,AZA,MSO,948,0,1,0,1,0,0,1,3,540,180.0,"511,920"
G4,AZA,OMA,"1,026",0,0,0,1,0,0,1,2,360,180.0,"369,360"
G4,AZA,PIA,"1,312",0,1,0,1,0,1,1,4,720,180.0,"944,640"
G4,AZA,PSC,977,0,0,0,1,0,0,1,2,360,180.0,"351,720"
G4,AZA,PVU,477,2,1,1,2,2,1,2,11,"1,980",180.0,"944,460"
G4,AZA,RAP,873,1,0,1,0,1,1,0,4,720,180.0,"628,560"
G4,AZA,RFD,"1,373",1,0,1,0,1,0,0,3,540,180.0,"741,420"
G4,AZA,SBN,"1,501",1,0,0,1,1,0,1,4,720,180.0,"1,080,720"
G4,AZA,SGF,"1,066",0,1,0,1,0,0,1,3,540,180.0,"575,640"
G4,AZA,STC,"1,256",0,0,1,0,0,1,0,2,360,180.0,"452,160"
G4,BGR,PGD,"1,433",0,0,0,1,0,0,1,2,360,180.0,"515,880"
G4,BGR,PIE,"1,393",0,1,0,1,0,1,1,4,760,190.0,"1,058,680"
G4,BGR,SFB,"1,299",1,1,1,0,1,1,0,5,950,190.0,"1,234,050"
G4,BIL,AZA,878,1,0,1,0,1,0,0,3,540,180.0,"474,120"
G4,BIL,LAS,755,1,0,0,0,1,0,0,2,312,156.0,"235,560"
G4,BIS,AZA,"1,092",1,0,1,0,1,1,0,4,720,180.0,"786,240"
G4,BIS,LAS,"1,048",0,0,0,1,0,0,1,2,312,156.0,"326,976"
G4,BLI,AZA,"1,208",0,0,0,1,0,0,1,2,360,180.0,"434,880"
G4,BLI,LAS,954,2,0,0,2,2,0,2,8,"1,248",156.0,"1,190,592"
G4,BLI,LAX,"1,047",0,0,0,1,0,0,1,2,312,156.0,"326,664"
G4,BLI,OAK,764,1,0,0,0,1,0,0,2,312,156.0,"238,368"
G4,BLI,PSP,"1,079",0,1,0,1,0,0,1,3,468,156.0,"504,972"
G4,BLV,GUF,592,1,0,0,0,1,0,0,2,360,180.0,"213,120"
G4,BLV,PGD,921,0,1,0,1,0,0,1,3,540,180.0,"497,340"
G4,BLV,PIE,841,1,0,1,0,1,0,0,3,536,178.7,"450,776"
G4,BLV,SFB,835,0,0,0,1,0,0,1,2,336,168.0,"280,560"
G4,BLV,SRQ,877,1,0,0,0,1,0,0,2,360,180.0,"315,720"
G4,BLV,VPS,587,1,0,0,1,1,1,1,5,780,156.0,"457,860"
G4,BMI,PIE,936,1,0,0,0,1,0,0,2,360,180.0,"336,960"
G4,BMI,SFB,917,0,0,0,1,0,0,1,2,380,190.0,"348,460"
G4,BNA,ABE,685,0,0,0,1,0,0,1,2,312,156.0,"213,720"
G4,BNA,ALB,825,1,0,0,0,1,0,0,2,312,156.0,"257,400"
G4,BNA,ATW,569,1,0,0,0,1,0,0,2,312,156.0,"177,528"
G4,BNA,DSM,529,1,0,0,1,1,0,1,4,672,168.0,"355,488"
G4,BNA,FAR,910,0,0,0,1,0,0,1,2,312,156.0,"283,920"
G4,BNA,FLL,793,0,0,0,1,0,0,1,2,312,156.0,"247,416"
G4,BNA,FNT,497,0,0,0,1,0,0,1,2,360,180.0,"178,920"
G4,BNA,FSD,741,1,0,0,0,1,0,0,2,312,156.0,"231,192"
G4,BNA,GRR,470,1,0,0,1,1,0,1,4,624,156.0,"293,280"
G4,BNA,PGD,692,1,0,0,0,1,0,0,2,360,180.0,"249,120"
G4,BNA,PIA,353,1,0,0,0,1,0,0,2,312,156.0,"110,136"
G4,BNA,PIT,462,0,0,0,1,0,0,1,2,312,156.0,"144,144"
G4,BNA,PVU,"1,387",1,0,0,0,1,0,0,2,360,180.0,"499,320"
G4,BNA,RIC,527,0,0,0,1,0,0,1,2,312,156.0,"164,424"
G4,BNA,SFB,598,1,0,0,0,1,0,0,2,380,190.0,"227,240"
G4,BNA,SYR,741,0,0,0,1,0,0,1,2,312,156.0,"231,192"
G4,BNA,XNA,426,0,0,0,1,0,0,1,2,312,156.0,"132,912"
G4,BOI,AZA,749,1,0,0,0,1,0,0,2,360,180.0,"269,640"
G4,BOI,SNA,688,0,0,0,1,0,0,1,2,360,180.0,"247,680"
G4,BOS,AVL,783,1,0,0,0,1,0,0,2,360,180.0,"281,880"
G4,BOS,DSM,"1,165",1,0,0,0,1,0,0,2,360,180.0,"419,400"
G4,BOS,GRR,740,0,0,0,1,0,0,1,2,360,180.0,"266,400"
G4,BOS,SRQ,"1,220",1,0,0,0,1,0,0,2,360,180.0,"439,200"
G4,BOS,TYS,830,0,1,0,1,0,1,1,4,720,180.0,"597,600"
G4,BZN,AZA,861,1,0,0,0,1,0,0,2,360,180.0,"309,960"
G4,BZN,LAS,701,0,0,0,1,0,0,1,2,312,156.0,"218,712"
